CustomerKey,CustomerID,CustomerName,Gender,AgeGroup,City,Region,Country,CustomerSegment,LoyaltyTier
369,C00369,Customer 369,M,36-50,Bengaluru,South,India,Small Business,Silver
370,C00370,Customer 370,M,26-35,Bengaluru,South,India,Consumer,Silver
371,C00371,Customer 371,M,26-35,Hyderabad,Central,India,Consumer,Bronze
372,C00372,Customer 372,M,26-35,Kolkata,East,India,Consumer,Silver
373,C00373,Customer 373,F,50+,Bengaluru,South,India,Consumer,Bronze
374,C00374,Customer 374,F,36-50,Mumbai,West,India,Consumer,Gold
375,C00375,Customer 375,M,18-25,Delhi,North,India,Small Business,Bronze
376,C00376,Customer 376,M,50+,Bengaluru,South,India,Corporate,Bronze
377,C00377,Customer 377,M,18-25,Mumbai,West,India,Consumer,Silver
378,C00378,Customer 378,F,50+,Mumbai,West,India,Small Business,Silver
379,C00379,Customer 379,M,50+,Kolkata,East,India,Consumer,Gold
380,C00380,Customer 380,M,50+,Mumbai,West,India,Consumer,Silver
381,C00381,Customer 381,F,36-50,Delhi,North,India,Consumer,Silver
382,C00382,Customer 382,F,50+,Bengaluru,South,India,Consumer,Bronze
383,C00383,Customer 383,M,26-35,Delhi,North,India,Consumer,Gold
384,C00384,Customer 384,F,50+,Delhi,North,India,Consumer,Silver
385,C00385,Customer 385,F,18-25,Mumbai,West,India,Consumer,Bronze
386,C00386,Customer 386,M,18-25,Bengaluru,South,India,Consumer,Bronze
387,C00387,Customer 387,F,18-25,Hyderabad,Central,India,Consumer,Gold
388,C00388,Customer 388,M,26-35,Mumbai,West,India,Small Business,Bronze
389,C00389,Customer 389,F,50+,Kolkata,East,India,Corporate,Gold
390,C00390,Customer 390,M,26-35,Hyderabad,Central,India,Consumer,Silver
391,C00391,Customer 391,F,36-50,Delhi,North,India,Consumer,Silver
392,C00392,Customer 392,M,26-35,Delhi,North,India,Consumer,Gold
393,C00393,Customer 393,M,26-35,Kolkata,East,India,Corporate,Bronze
394,C00394,Customer 394,F,18-25,Hyderabad,Central,India,Consumer,Silver
395,C00395,Customer 395,M,50+,Kolkata,East,India,Consumer,Bronze
396,C00396,Customer 396,F,36-50,Delhi,North,India,Corporate,Silver
397,C00397,Customer 397,M,18-25,Hyderabad,Central,India,Consumer,Silver
398,C00398,Customer 398,M,18-25,Hyderabad,Central,India,Small Business,Bronze
399,C00399,Customer 399,F,26-35,Mumbai,West,India,Corporate,Silver
400,C00400,Customer 400,F,50+,Kolkata,East,India,Consumer,Gold
401,C00401,Customer 401,F,18-25,Kolkata,East,India,Consumer,Silver
402,C00402,Customer 402,M,36-50,Hyderabad,Central,India,Consumer,Platinum
403,C00403,Customer 403,M,26-35,Kolkata,East,India,Corporate,Silver
404,C00404,Customer 404,F,50+,Mumbai,West,India,Consumer,Gold
405,C00405,Customer 405,F,36-50,Bengaluru,South,India,Consumer,Bronze
406,C00406,Customer 406,M,50+,Delhi,North,India,Consumer,Gold
407,C00407,Customer 407,M,26-35,Delhi,North,India,Consumer,Silver
408,C00408,Customer 408,M,26-35,Kolkata,East,India,Corporate,Bronze
409,C00409,Customer 409,M,18-25,Bengaluru,South,India,Consumer,Platinum
410,C00410,Customer 410,F,36-50,Bengaluru,South,India,Consumer,Gold
411,C00411,Customer 411,M,50+,Hyderabad,Central,India,Consumer,Bronze
412,C00412,Customer 412,M,50+,Hyderabad,Central,India,Consumer,Bronze
413,C00413,Customer 413,F,36-50,Mumbai,West,India,Consumer,Bronze
414,C00414,Customer 414,F,26-35,Mumbai,West,India,Corporate,Bronze
415,C00415,Customer 415,F,26-35,Bengaluru,South,India,Corporate,Gold
416,C00416,Customer 416,F,50+,Hyderabad,Central,India,Consumer,Bronze
417,C00417,Customer 417,F,26-35,Bengaluru,South,India,Consumer,Bronze
418,C00418,Customer 418,F,18-25,Kolkata,East,India,Consumer,Gold
419,C00419,Customer 419,F,50+,Delhi,North,India,Consumer,Silver
420,C00420,Customer 420,M,26-35,Delhi,North,India,Consumer,Gold
421,C00421,Customer 421,F,18-25,Mumbai,West,India,Consumer,Bronze
422,C00422,Customer 422,F,26-35,Delhi,North,India,Consumer,Silver
423,C00423,Customer 423,M,36-50,Kolkata,East,India,Corporate,Bronze
424,C00424,Customer 424,F,36-50,Hyderabad,Central,India,Consumer,Silver
425,C00425,Customer 425,F,18-25,Kolkata,East,India,Corporate,Silver
426,C00426,Customer 426,M,36-50,Mumbai,West,India,Consumer,Bronze
427,C00427,Customer 427,M,18-25,Bengaluru,South,India,Consumer,Gold
428,C00428,Customer 428,F,36-50,Hyderabad,Central,India,Consumer,Bronze
429,C00429,Customer 429,M,50+,Kolkata,East,India,Consumer,Gold
430,C00430,Customer 430,F,50+,Mumbai,West,India,Small Business,Silver
431,C00431,Customer 431,F,26-35,Kolkata,East,India,Corporate,Bronze
432,C00432,Customer 432,F,26-35,Bengaluru,South,India,Small Business,Silver
433,C00433,Customer 433,M,18-25,Delhi,North,India,Small Business,Silver
434,C00434,Customer 434,F,26-35,Delhi,North,India,Corporate,Bronze
435,C00435,Customer 435,M,26-35,Bengaluru,South,India,Consumer,Bronze
436,C00436,Customer 436,F,50+,Hyderabad,Central,India,Consumer,Silver
437,C00437,Customer 437,M,18-25,Kolkata,East,India,Consumer,Bronze
438,C00438,Customer 438,M,50+,Mumbai,West,India,Corporate,Gold
439,C00439,Customer 439,M,26-35,Delhi,North,India,Consumer,Silver
440,C00440,Customer 440,F,36-50,Mumbai,West,India,Corporate,Bronze
441,C00441,Customer 441,F,26-35,Kolkata,East,India,Small Business,Bronze
442,C00442,Customer 442,M,18-25,Delhi,North,India,Consumer,Bronze
443,C00443,Customer 443,M,18-25,Kolkata,East,India,Corporate,Bronze
444,C00444,Customer 444,F,18-25,Kolkata,East,India,Corporate,Gold
445,C00445,Customer 445,M,50+,Bengaluru,South,India,Consumer,Gold
446,C00446,Customer 446,M,26-35,Mumbai,West,India,Small Business,Bronze
447,C00447,Customer 447,M,50+,Bengaluru,South,India,Small Business,Bronze
448,C00448,Customer 448,M,50+,Hyderabad,Central,India,Consumer,Silver
449,C00449,Customer 449,M,18-25,Kolkata,East,India,Consumer,Platinum
450,C00450,Customer 450,M,50+,Delhi,North,India,Consumer,Bronze
451,C00451,Customer 451,F,36-50,Hyderabad,Central,India,Consumer,Bronze
452,C00452,Customer 452,F,26-35,Kolkata,East,India,Consumer,Gold
453,C00453,Customer 453,M,50+,Kolkata,East,India,Consumer,Silver
454,C00454,Customer 454,M,18-25,Bengaluru,South,India,Consumer,Bronze
455,C00455,Customer 455,F,36-50,Bengaluru,South,India,Consumer,Bronze
456,C00456,Customer 456,F,36-50,Mumbai,West,India,Corporate,Bronze
457,C00457,Customer 457,M,50+,Delhi,North,India,Consumer,Silver
458,C00458,Customer 458,M,18-25,Kolkata,East,India,Consumer,Silver
459,C00459,Customer 459,F,50+,Hyderabad,Central,India,Consumer,Bronze
460,C00460,Customer 460,M,26-35,Delhi,North,India,Consumer,Bronze
461,C00461,Customer 461,F,36-50,Mumbai,West,India,Consumer,Bronze
462,C00462,Customer 462,F,50+,Kolkata,East,India,Consumer,Silver
463,C00463,Customer 463,F,26-35,Mumbai,West,India,Corporate,Bronze
464,C00464,Customer 464,M,50+,Hyderabad,Central,India,Consumer,Bronze
465,C00465,Customer 465,F,50+,Kolkata,East,India,Corporate,Bronze
466,C00466,Customer 466,F,26-35,Mumbai,West,India,Consumer,Silver
467,C00467,Customer 467,F,36-50,Bengaluru,South,India,Consumer,Bronze
468,C00468,Customer 468,F,50+,Mumbai,West,India,Small Business,Silver
469,C00469,Customer 469,F,36-50,Mumbai,West,India,Corporate,Bronze
470,C00470,Customer 470,M,26-35,Delhi,North,India,Consumer,Silver
471,C00471,Customer 471,M,50+,Kolkata,East,India,Corporate,Gold
472,C00472,Customer 472,F,50+,Delhi,North,India,Consumer,Bronze
473,C00473,Customer 473,M,50+,Mumbai,West,India,Corporate,Bronze
474,C00474,Customer 474,F,50+,Hyderabad,Central,India,Consumer,Gold
475,C00475,Customer 475,M,36-50,Kolkata,East,India,Corporate,Gold
476,C00476,Customer 476,M,18-25,Hyderabad,Central,India,Corporate,Silver
477,C00477,Customer 477,M,18-25,Mumbai,West,India,Consumer,Silver
478,C00478,Customer 478,F,50+,Kolkata,East,India,Consumer,Bronze
479,C00479,Customer 479,M,50+,Bengaluru,South,India,Consumer,Bronze
480,C00480,Customer 480,M,36-50,Hyderabad,Central,India,Small Business,Bronze
481,C00481,Customer 481,F,18-25,Mumbai,West,India,Consumer,Gold
482,C00482,Customer 482,F,36-50,Bengaluru,South,India,Consumer,Silver
483,C00483,Customer 483,F,36-50,Hyderabad,Central,India,Consumer,Bronze
484,C00484,Customer 484,F,18-25,Kolkata,East,India,Consumer,Gold
485,C00485,Customer 485,M,36-50,Delhi,North,India,Consumer,Silver
486,C00486,Customer 486,M,26-35,Bengaluru,South,India,Consumer,Bronze
487,C00487,Customer 487,F,26-35,Kolkata,East,India,Corporate,Silver
488,C00488,Customer 488,F,50+,Bengaluru,South,India,Consumer,Silver
489,C00489,Customer 489,F,50+,Bengaluru,South,India,Consumer,Silver
490,C00490,Customer 490,F,18-25,Bengaluru,South,India,Consumer,Silver
491,C00491,Customer 491,M,36-50,Hyderabad,Central,India,Consumer,Bronze
492,C00492,Customer 492,F,36-50,Mumbai,West,India,Consumer,Silver
493,C00493,Customer 493,M,36-50,Hyderabad,Central,India,Consumer,Bronze
494,C00494,Customer 494,F,18-25,Bengaluru,South,India,Consumer,Bronze
495,C00495,Customer 495,F,18-25,Bengaluru,South,India,Consumer,Silver
496,C00496,Customer 496,F,50+,Hyderabad,Central,India,Consumer,Silver
497,C00497,Customer 497,M,50+,Kolkata,East,India,Consumer,Silver
498,C00498,Customer 498,M,50+,Bengaluru,South,India,Consumer,Bronze
499,C00499,Customer 499,M,36-50,Kolkata,East,India,Small Business,Bronze
500,C00500,Customer 500,F,50+,Bengaluru,South,India,Consumer,Bronze
501,C00501,Customer 501,F,26-35,Kolkata,East,India,Consumer,Bronze
502,C00502,Customer 502,F,18-25,Bengaluru,South,India,Consumer,Silver
503,C00503,Customer 503,F,50+,Bengaluru,South,India,Consumer,Bronze
504,C00504,Customer 504,F,36-50,Delhi,North,India,Consumer,Silver
505,C00505,Customer 505,M,50+,Kolkata,East,India,Consumer,Gold
506,C00506,Customer 506,F,18-25,Bengaluru,South,India,Consumer,Bronze
507,C00507,Customer 507,F,18-25,Delhi,North,India,Corporate,Bronze
508,C00508,Customer 508,F,50+,Hyderabad,Central,India,Consumer,Bronze
509,C00509,Customer 509,M,18-25,Bengaluru,South,India,Consumer,Silver
510,C00510,Customer 510,M,36-50,Hyderabad,Central,India,Small Business,Bronze
511,C00511,Customer 511,F,18-25,Hyderabad,Central,India,Consumer,Silver
512,C00512,Customer 512,M,36-50,Kolkata,East,India,Corporate,Bronze
513,C00513,Customer 513,M,26-35,Bengaluru,South,India,Corporate,Gold
514,C00514,Customer 514,F,26-35,Kolkata,East,India,Consumer,Bronze
515,C00515,Customer 515,F,50+,Kolkata,East,India,Consumer,Silver
516,C00516,Customer 516,F,36-50,Delhi,North,India,Consumer,Gold
517,C00517,Customer 517,F,36-50,Kolkata,East,India,Consumer,Gold
518,C00518,Customer 518,F,36-50,Delhi,North,India,Corporate,Silver
519,C00519,Customer 519,M,50+,Kolkata,East,India,Corporate,Bronze
520,C00520,Customer 520,F,36-50,Mumbai,West,India,Consumer,Bronze
521,C00521,Customer 521,F,18-25,Kolkata,East,India,Consumer,Silver
522,C00522,Customer 522,M,18-25,Kolkata,East,India,Small Business,Bronze
523,C00523,Customer 523,M,50+,Kolkata,East,India,Consumer,Silver
524,C00524,Customer 524,F,26-35,Bengaluru,South,India,Corporate,Gold
525,C00525,Customer 525,F,36-50,Delhi,North,India,Consumer,Silver
526,C00526,Customer 526,M,50+,Bengaluru,South,India,Consumer,Silver
527,C00527,Customer 527,F,18-25,Bengaluru,South,India,Corporate,Bronze
528,C00528,Customer 528,M,26-35,Kolkata,East,India,Consumer,Silver
529,C00529,Customer 529,M,18-25,Kolkata,East,India,Consumer,Gold
530,C00530,Customer 530,M,50+,Kolkata,East,India,Consumer,Bronze
531,C00531,Customer 531,M,36-50,Delhi,North,India,Consumer,Bronze
532,C00532,Customer 532,M,26-35,Kolkata,East,India,Consumer,Silver
533,C00533,Customer 533,M,50+,Hyderabad,Central,India,Consumer,Bronze
534,C00534,Customer 534,F,50+,Bengaluru,South,India,Corporate,Bronze
535,C00535,Customer 535,M,18-25,Delhi,North,India,Consumer,Bronze
536,C00536,Customer 536,F,26-35,Kolkata,East,India,Consumer,Silver
537,C00537,Customer 537,F,18-25,Bengaluru,South,India,Corporate,Silver
538,C00538,Customer 538,M,26-35,Mumbai,West,India,Corporate,Bronze
539,C00539,Customer 539,M,50+,Delhi,North,India,Consumer,Bronze
540,C00540,Customer 540,M,18-25,Hyderabad,Central,India,Small Business,Gold
541,C00541,Customer 541,F,50+,Bengaluru,South,India,Consumer,Silver
542,C00542,Customer 542,M,18-25,Kolkata,East,India,Consumer,Bronze
543,C00543,Customer 543,M,18-25,Bengaluru,South,India,Small Business,Bronze
544,C00544,Customer 544,F,50+,Mumbai,West,India,Corporate,Bronze
545,C00545,Customer 545,M,36-50,Hyderabad,Central,India,Consumer,Bronze
546,C00546,Customer 546,M,36-50,Bengaluru,South,India,Consumer,Silver
547,C00547,Customer 547,F,50+,Delhi,North,India,Corporate,Gold
548,C00548,Customer 548,M,18-25,Delhi,North,India,Small Business,Bronze
549,C00549,Customer 549,M,36-50,Hyderabad,Central,India,Consumer,Silver
550,C00550,Customer 550,M,18-25,Bengaluru,South,India,Corporate,Silver
551,C00551,Customer 551,F,36-50,Bengaluru,South,India,Consumer,Silver
552,C00552,Customer 552,M,36-50,Mumbai,West,India,Consumer,Silver
553,C00553,Customer 553,M,18-25,Mumbai,West,India,Consumer,Bronze
554,C00554,Customer 554,M,36-50,Hyderabad,Central,India,Corporate,Silver
555,C00555,Customer 555,F,50+,Delhi,North,India,Consumer,Bronze
556,C00556,Customer 556,M,36-50,Hyderabad,Central,India,Consumer,Silver
557,C00557,Customer 557,M,26-35,Hyderabad,Central,India,Corporate,Bronze
558,C00558,Customer 558,M,18-25,Delhi,North,India,Consumer,Bronze
559,C00559,Customer 559,M,18-25,Bengaluru,South,India,Consumer,Gold
560,C00560,Customer 560,M,36-50,Kolkata,East,India,Consumer,Gold
561,C00561,Customer 561,F,18-25,Mumbai,West,India,Consumer,Bronze
562,C00562,Customer 562,M,26-35,Delhi,North,India,Corporate,Platinum
563,C00563,Customer 563,M,50+,Kolkata,East,India,Corporate,Silver
564,C00564,Customer 564,F,18-25,Mumbai,West,India,Consumer,Bronze
565,C00565,Customer 565,F,36-50,Bengaluru,South,India,Corporate,Bronze
566,C00566,Customer 566,F,26-35,Mumbai,West,India,Corporate,Silver
567,C00567,Customer 567,M,18-25,Bengaluru,South,India,Small Business,Bronze
568,C00568,Customer 568,F,18-25,Hyderabad,Central,India,Small Business,Bronze
569,C00569,Customer 569,F,18-25,Kolkata,East,India,Consumer,Platinum
570,C00570,Customer 570,F,18-25,Kolkata,East,India,Small Business,Bronze
571,C00571,Customer 571,M,18-25,Mumbai,West,India,Small Business,Gold
572,C00572,Customer 572,F,36-50,Hyderabad,Central,India,Consumer,Silver
573,C00573,Customer 573,M,26-35,Hyderabad,Central,India,Consumer,Bronze
574,C00574,Customer 574,M,50+,Hyderabad,Central,India,Consumer,Bronze
575,C00575,Customer 575,F,36-50,Mumbai,West,India,Small Business,Bronze
576,C00576,Customer 576,F,50+,Mumbai,West,India,Consumer,Bronze
577,C00577,Customer 577,M,18-25,Bengaluru,South,India,Consumer,Bronze
578,C00578,Customer 578,F,50+,Kolkata,East,India,Consumer,Bronze
579,C00579,Customer 579,F,36-50,Bengaluru,South,India,Consumer,Gold
580,C00580,Customer 580,M,36-50,Delhi,North,India,Corporate,Silver
581,C00581,Customer 581,M,36-50,Delhi,North,India,Consumer,Silver
582,C00582,Customer 582,F,18-25,Mumbai,West,India,Consumer,Bronze
583,C00583,Customer 583,M,50+,Bengaluru,South,India,Corporate,Silver
584,C00584,Customer 584,M,18-25,Hyderabad,Central,India,Consumer,Gold
585,C00585,Customer 585,M,18-25,Bengaluru,South,India,Consumer,Silver
586,C00586,Customer 586,M,26-35,Bengaluru,South,India,Corporate,Bronze
587,C00587,Customer 587,F,18-25,Delhi,North,India,Consumer,Bronze
588,C00588,Customer 588,M,18-25,Kolkata,East,India,Small Business,Gold
589,C00589,Customer 589,M,18-25,Mumbai,West,India,Small Business,Bronze
590,C00590,Customer 590,F,50+,Hyderabad,Central,India,Consumer,Bronze
591,C00591,Customer 591,M,36-50,Kolkata,East,India,Consumer,Bronze
592,C00592,Customer 592,F,26-35,Mumbai,West,India,Consumer,Silver
593,C00593,Customer 593,F,50+,Bengaluru,South,India,Consumer,Silver
594,C00594,Customer 594,M,36-50,Delhi,North,India,Consumer,Bronze
595,C00595,Customer 595,M,18-25,Hyderabad,Central,India,Small Business,Silver
596,C00596,Customer 596,F,50+,Mumbai,West,India,Consumer,Silver
597,C00597,Customer 597,F,36-50,Mumbai,West,India,Consumer,Bronze
598,C00598,Customer 598,M,36-50,Bengaluru,South,India,Consumer,Platinum
599,C00599,Customer 599,F,26-35,Hyderabad,Central,India,Small Business,Bronze
600,C00600,Customer 600,F,18-25,Bengaluru,South,India,Corporate,Gold
601,C00601,Customer 601,F,36-50,Hyderabad,Central,India,Small Business,Platinum
602,C00602,Customer 602,M,26-35,Bengaluru,South,India,Consumer,Gold
603,C00603,Customer 603,M,36-50,Mumbai,West,India,Small Business,Silver
604,C00604,Customer 604,M,50+,Hyderabad,Central,India,Consumer,Bronze
605,C00605,Customer 605,M,18-25,Delhi,North,India,Consumer,Bronze
606,C00606,Customer 606,F,18-25,Hyderabad,Central,India,Consumer,Silver
607,C00607,Customer 607,F,26-35,Bengaluru,South,India,Small Business,Gold
608,C00608,Customer 608,M,18-25,Mumbai,West,India,Consumer,Silver
609,C00609,Customer 609,M,36-50,Bengaluru,South,India,Small Business,Bronze
610,C00610,Customer 610,M,36-50,Kolkata,East,India,Consumer,Bronze
611,C00611,Customer 611,F,50+,Bengaluru,South,India,Consumer,Bronze
612,C00612,Customer 612,F,26-35,Hyderabad,Central,India,Consumer,Gold
613,C00613,Customer 613,F,36-50,Kolkata,East,India,Consumer,Silver
614,C00614,Customer 614,F,18-25,Hyderabad,Central,India,Consumer,Bronze
615,C00615,Customer 615,M,18-25,Hyderabad,Central,India,Small Business,Bronze
616,C00616,Customer 616,M,36-50,Delhi,North,India,Small Business,Bronze
617,C00617,Customer 617,F,50+,Delhi,North,India,Consumer,Bronze
618,C00618,Customer 618,F,36-50,Delhi,North,India,Corporate,Silver
619,C00619,Customer 619,F,50+,Delhi,North,India,Corporate,Platinum
620,C00620,Customer 620,F,50+,Kolkata,East,India,Consumer,Bronze
621,C00621,Customer 621,M,26-35,Kolkata,East,India,Consumer,Silver
622,C00622,Customer 622,F,18-25,Delhi,North,India,Consumer,Platinum
623,C00623,Customer 623,F,26-35,Delhi,North,India,Corporate,Bronze
624,C00624,Customer 624,M,36-50,Delhi,North,India,Consumer,Silver
625,C00625,Customer 625,M,50+,Kolkata,East,India,Small Business,Bronze
626,C00626,Customer 626,M,18-25,Kolkata,East,India,Consumer,Bronze
627,C00627,Customer 627,F,36-50,Bengaluru,South,India,Consumer,Bronze
628,C00628,Customer 628,M,50+,Delhi,North,India,Consumer,Gold
629,C00629,Customer 629,M,36-50,Bengaluru,South,India,Consumer,Bronze
630,C00630,Customer 630,F,26-35,Hyderabad,Central,India,Consumer,Bronze
631,C00631,Customer 631,M,50+,Mumbai,West,India,Corporate,Bronze
632,C00632,Customer 632,F,50+,Kolkata,East,India,Corporate,Bronze
633,C00633,Customer 633,F,26-35,Hyderabad,Central,India,Consumer,Bronze
634,C00634,Customer 634,F,18-25,Bengaluru,South,India,Consumer,Bronze
635,C00635,Customer 635,F,18-25,Bengaluru,South,India,Consumer,Silver
636,C00636,Customer 636,M,36-50,Delhi,North,India,Corporate,Bronze
637,C00637,Customer 637,M,18-25,Hyderabad,Central,India,Corporate,Gold
638,C00638,Customer 638,F,26-35,Kolkata,East,India,Consumer,Bronze
639,C00639,Customer 639,M,18-25,Delhi,North,India,Small Business,Bronze
640,C00640,Customer 640,M,26-35,Bengaluru,South,India,Consumer,Bronze
641,C00641,Customer 641,M,26-35,Kolkata,East,India,Corporate,Bronze
642,C00642,Customer 642,M,50+,Delhi,North,India,Consumer,Silver
643,C00643,Customer 643,F,18-25,Mumbai,West,India,Corporate,Silver
644,C00644,Customer 644,F,18-25,Hyderabad,Central,India,Consumer,Bronze
645,C00645,Customer 645,M,18-25,Hyderabad,Central,India,Consumer,Bronze
646,C00646,Customer 646,F,50+,Mumbai,West,India,Consumer,Silver
647,C00647,Customer 647,F,18-25,Hyderabad,Central,India,Consumer,Bronze
648,C00648,Customer 648,F,18-25,Hyderabad,Central,India,Consumer,Gold
649,C00649,Customer 649,M,50+,Bengaluru,South,India,Small Business,Gold
650,C00650,Customer 650,F,36-50,Delhi,North,India,Consumer,Gold
651,C00651,Customer 651,M,26-35,Delhi,North,India,Consumer,Silver
